Jordani Auto Body,http://maps.google.com/?cid=10702241973397340568,49.2806309,-122.9621557,"6861 Hastings Street, Burnaby, BC V5B 1S9, Canada","Fri, 12 May 2017 08:06:08 +0100"
Fleetwood Autobody Repair 1998 Ltd,http://maps.google.com/?cid=13869037450797728703,49.2029049,-122.9808273,"5739 Byrne Rd, Burnaby, BC V5J 3J1, Canada","Fri, 12 May 2017 06:47:00 +0100"
Brilliant Auto Body,http://maps.google.com/?cid=6981039864058993238,49.202655,-122.980703,"5745 Byrne Rd ,, Burnaby, BC V5H 3B7, Canada","Fri, 12 May 2017 06:46:56 +0100"
Senor Bro Auto Detailing,http://maps.google.com/?cid=10240735255078509542,49.2014014,-122.9206852,"118 Eleventh St, New Westminster, BC V3M 4C5, Canada","Fri, 12 May 2017 06:46:37 +0100"
Royal City Auto Painting and Collision,http://maps.google.com/?cid=17982857303568911157,49.201304,-122.919276,"1035 Royal Avenue, New Westminster, BC V3M 1K3, Canada","Fri, 12 May 2017 06:44:33 +0100"
CARSTAR New Westminster,http://maps.google.com/?cid=14006712572128583671,49.2034127,-122.9273155,"325 Thirteenth Street, New Westminster, BC V3M 4L4, Canada","Fri, 12 May 2017 06:43:33 +0100"
New West Auto Collision and Glass,http://maps.google.com/?cid=10621973331797880857,49.2033422,-122.92743,"325 Thirteenth Street, New Westminster, BC V3M 4L4, Canada","Fri, 12 May 2017 06:43:30 +0100"
Morita Auto Body Services,http://maps.google.com/?cid=16415495982927708848,49.2238247,-122.8932337,"213 East Columbia Street, New Westminster, BC V3L 3W3, Canada","Fri, 12 May 2017 06:43:00 +0100"
Shak's Auto Body & Sales Ltd,http://maps.google.com/?cid=4166746449963365843,49.2029918,-122.9802945,"5751 Byrne Road, Burnaby, BC V5J 3J1, Canada","Fri, 12 May 2017 06:40:01 +0100"
Silhouette Collision,http://maps.google.com/?cid=7401518949782161726,49.2160249,-122.9717481,"7464 Gilley Avenue, Burnaby, BC V5J 4X4, Canada","Fri, 12 May 2017 06:38:38 +0100"
B & M Auto-Craft Collision Ltd,http://maps.google.com/?cid=1440781675086778112,49.2193448,-122.9745963,"7092 Curragh Ave, Burnaby, BC V5J 4V9, Canada","Fri, 12 May 2017 06:37:51 +0100"
Chipsaway,http://maps.google.com/?cid=13025990795590674098,49.2199411,-122.9757344,"6990 Waltham Avenue, Burnaby, BC V5J 4V5, Canada","Fri, 12 May 2017 06:37:49 +0100"
Kirmac Collision & Autoglass - Edmonds,http://maps.google.com/?cid=15958896019846807983,49.2213738,-122.9457521,"7480 Edmonds Street, Burnaby, BC V3N 1B2, Canada","Fri, 12 May 2017 06:34:40 +0100"
C&K Collision,http://maps.google.com/?cid=17457538729089723929,49.218379,-122.977919,"5851 Beresford Street, Burnaby, BC V5J 1K1, Canada","Fri, 12 May 2017 06:33:52 +0100"
Bella Auto-Body Ltd,http://maps.google.com/?cid=15183915240446883449,49.2192097,-122.9778776,"7055 Buller Avenue, Burnaby, BC V5J 4S1, Canada","Fri, 12 May 2017 06:33:50 +0100"
Mint Auto Body Ltd,http://maps.google.com/?cid=16524947381901260701,49.2201778,-122.9763881,"6957 Waltham Ave, Burnaby, BC V5J 4V4, Canada","Fri, 12 May 2017 06:33:47 +0100"
Charlie's Auto Body,http://maps.google.com/?cid=3385757583943068210,49.2200518,-122.9751293,"6975 Curragh Ave, Burnaby, BC V5J 4V6, Canada","Fri, 12 May 2017 06:33:43 +0100"
Autosonic Autobody,http://maps.google.com/?cid=3703900157899477940,49.2193276,-122.9723887,"7089 Gilley Avenue, Burnaby, BC V5J 4W9, Canada","Fri, 12 May 2017 06:33:38 +0100"
Inter Mobile Autobody Ltd,http://maps.google.com/?cid=6560244056168975152,49.2180097,-122.9717566,"7242 Gilley Avenue, Burnaby, BC V5J 4X3, Canada","Fri, 12 May 2017 06:33:35 +0100"
Amber Auto Body,http://maps.google.com/?cid=7923155112493584724,49.2191028,-122.9711048,"6341 Arbroath Street, Burnaby, BC V5E 1C3, Canada","Fri, 12 May 2017 06:33:33 +0100"
Donn Dean Metrotown Collision Repairs Ltd,http://maps.google.com/?cid=5597542844537120522,49.2205737,-122.9804708,"6919 Merritt Avenue, Burnaby, BC V5J 4R7, Canada","Fri, 12 May 2017 06:33:10 +0100"
Cross Canada Auto Body Supply,http://maps.google.com/?cid=10516588344323088591,49.2516316,-122.956578,"7069 Winston Street, Burnaby, BC V5A 3R1, Canada","Fri, 12 May 2017 06:31:38 +0100"
AAA Auto Collision Ltd,http://maps.google.com/?cid=18367441827268907727,49.2578223,-122.9798656,"2849 Norland Avenue, Burnaby, BC V5B 3A9, Canada","Fri, 12 May 2017 06:31:29 +0100"
AutoMind Collision,http://maps.google.com/?cid=586349970655278275,49.2191827,-122.9791831,"7119 Russell Avenue, Burnaby, BC V5J 4R8, Canada","Fri, 12 May 2017 06:30:19 +0100"
Fix Auto Burnaby South,http://maps.google.com/?cid=10149977240595186874,49.2206568,-122.9786763,"6910 Russell Avenue, Burnaby, BC V5G 3R4, Canada","Fri, 12 May 2017 06:30:16 +0100"
Euro Image Auto Body & Glass Inc,http://maps.google.com/?cid=2013714036167352497,49.219784,-122.9804675,"7011 Merritt Ave, Burnaby, BC V5J 4R7, Canada","Fri, 12 May 2017 06:30:13 +0100"
Star Light Auto Body Ltd,http://maps.google.com/?cid=7612330368415062455,49.2210529,-122.9827956,"6890 Macpherson Avenue, Burnaby, BC V5J 4N1, Canada","Fri, 12 May 2017 06:30:10 +0100"
Craftsman Collision,http://maps.google.com/?cid=14732841117509822125,49.2221104,-122.9828782,"5609 Imperial Street, Burnaby, BC V5J 1G1, Canada","Fri, 12 May 2017 06:30:08 +0100"
Imperial Street Auto Repair and Detailing,http://maps.google.com/?cid=13676636721486709115,49.2216606,-122.9891642,"5186 Imperial Street, Burnaby, BC V5J 1E3, Canada","Fri, 12 May 2017 06:29:06 +0100"
HTV AUTO BODY LTD,http://maps.google.com/?cid=2337701029468789040,49.2221877,-122.9864175,"5368 Lane Street, Burnaby, BC V5H 2H5, Canada","Fri, 12 May 2017 06:29:02 +0100"
Moe's Precision Auto Body & Paint Ltd,http://maps.google.com/?cid=1586904427680995530,49.2220868,-122.9858104,"5411 Imperial St, Burnaby, BC V5J 1E5, Canada","Fri, 12 May 2017 06:28:56 +0100"
Ram's Autobody & Painting,http://maps.google.com/?cid=8113661192480443368,49.2204896,-122.9867905,"6938 Palm Avenue, Burnaby, BC V5J 4M3, Canada","Fri, 12 May 2017 06:28:46 +0100"
Andi's Auto Body & Repairs,http://maps.google.com/?cid=13320097804388152788,49.2201419,-122.9870526,"6971 Palm Ave, Burnaby, BC V5J 4M1, Canada","Fri, 12 May 2017 06:28:35 +0100"
Kirmac Collision & Autoglass - Metrotown,http://maps.google.com/?cid=1988222841306290736,49.22266,-122.988478,"6692 Royal Oak Avenue, Burnaby, BC V5H 3P6, Canada","Fri, 12 May 2017 06:28:29 +0100"
False Creek Collision,http://maps.google.com/?cid=11266966553885028089,49.2228749,-122.9884393,"6660 Royal Oak Avenue, Burnaby, BC V5H 3P6, Canada","Fri, 12 May 2017 06:28:27 +0100"
Excel Auto Body Ltd,http://maps.google.com/?cid=16615058486181585533,49.2217691,-122.9908792,"5092 Imperial St, Burnaby, BC V5J 1C8, Canada","Fri, 12 May 2017 06:28:21 +0100"
Burnaby Auto Spa,http://maps.google.com/?cid=18316041372945194075,49.2709479,-123.0178455,"3920 Grant Street, Burnaby, BC V5C 3N3, Canada","Fri, 12 May 2017 06:25:19 +0100"
Van-Burn Collision,http://maps.google.com/?cid=518180909604370029,49.2647583,-123.0043176,"4459 Dawson Street, Burnaby, BC V5C 4B8, Canada","Fri, 12 May 2017 06:24:16 +0100"
J S Auto Detail & Accessories Ltd.,http://maps.google.com/?cid=8712761582116567292,49.263552,-123.005034,"4437 Juneau Street, Burnaby, BC V5C 4C4, Canada","Fri, 12 May 2017 06:24:13 +0100"
Malibu Collision,http://maps.google.com/?cid=17047820324892903862,49.2691687,-123.0217643,"3776 1st Ave, Burnaby, BC V5C 3V9, Canada","Fri, 12 May 2017 06:23:55 +0100"
A-Z Europe Auto Care (1984) Ltd,http://maps.google.com/?cid=14741143888352309201,49.2736481,-123.0230698,"1250 Boundary Rd, Burnaby, BC V5K 4T6, Canada","Fri, 12 May 2017 06:22:27 +0100"
CARSTAR North Burnaby,http://maps.google.com/?cid=5272292590112963872,49.2736502,-123.0225915,"1250 Boundary Road, Burnaby, BC V5K 4T6, Canada","Fri, 12 May 2017 06:22:06 +0100"
Carter Body Shops,http://maps.google.com/?cid=4330068360749980177,49.2626124,-122.9999543,"2460 Alpha Ave, Burnaby, BC V5C 5L6, Canada","Fri, 12 May 2017 06:21:47 +0100"
Morrey Auto Body and Glass,http://maps.google.com/?cid=12079566745582152537,49.2611439,-122.9839917,"2590 Douglas Road, Burnaby, BC V5C 5B4, Canada","Fri, 12 May 2017 06:21:41 +0100"
Burnaby Auto Body (1986) Ltd.,http://maps.google.com/?cid=13056873873764507361,49.261426,-122.983537,"2544 Douglas Road #109, Burnaby, BC V5C 5W7, Canada","Fri, 12 May 2017 06:21:38 +0100"
Primeline Auto Body & Painting,http://maps.google.com/?cid=17044786711669232214,49.2640844,-122.9865065,"2168 Springer Ave, Burnaby, BC V5B 3M7, Canada","Fri, 12 May 2017 06:21:35 +0100"
Kirmac Collision & Autoglass - Burnaby,http://maps.google.com/?cid=6062524422906106288,49.2646801,-122.9877118,"5180 Lougheed Highway, Burnaby, BC V5B 2Z6, Canada","Fri, 12 May 2017 06:21:33 +0100"
BC Collisions - CSN,http://maps.google.com/?cid=6199030555175409404,49.2804791,-122.9754077,"6101 Hastings Street, Burnaby, BC V5B 1R9, Canada","Fri, 12 May 2017 06:21:28 +0100"
Still Creek Collision Inc,http://maps.google.com/?cid=8024115094981562905,49.260484,-122.990343,"5150 Still Creek Avenue, Burnaby, BC V5C 4E4, Canada","Fri, 12 May 2017 06:21:23 +0100"
Beta Auto Body Services Ltd,http://maps.google.com/?cid=6436975867350827630,49.263306,-122.997506,"2350 Beta Ave, Burnaby, BC V5C 5M8, Canada","Fri, 12 May 2017 06:21:18 +0100"
Midvan Collision,http://maps.google.com/?cid=17015174491348572143,49.2646883,-123.0046522,"4449 Dawson Street, Burnaby, BC V5C 4B8, Canada","Fri, 12 May 2017 06:21:12 +0100"
Craftsman Collision,http://maps.google.com/?cid=14256645083398594314,49.2691477,-123.0230109,"3710 East 1st Avenue, Burnaby, BC V5C 3V9, Canada","Fri, 12 May 2017 06:20:57 +0100"
No 1 Collision (Lougheed),http://maps.google.com/?cid=8246459408775445529,49.2618286,-123.030861,"3410 Lougheed Highway, Vancouver, BC V5M 2A4, Canada","Fri, 12 May 2017 06:20:53 +0100"
GN Autobody Burnaby,http://maps.google.com/?cid=11407029965524573956,49.2686713,-123.0184815,"3901 2nd Avenue, Burnaby, BC V5C 3W9, Canada","Fri, 12 May 2017 06:20:50 +0100"
D & K Body Shop Co Ltd,http://maps.google.com/?cid=1373000069312400382,49.2804729,-123.0752972,"1405 E Pender St, Vancouver, BC V5L 1V7, Canada","Fri, 12 May 2017 06:18:27 +0100"
Sharp Collision Repair,http://maps.google.com/?cid=3171846428630732739,49.1720713,-123.0691892,"5950 No. 6 Road, Richmond, BC V6V 1Z1, Canada","Fri, 12 May 2017 06:15:20 +0100"
Advantage Collision Co Ltd,http://maps.google.com/?cid=155030321376231507,49.1887991,-123.0817416,"12880 Bathgate Way, Richmond, BC V6V 1Z4, Canada","Fri, 12 May 2017 06:09:46 +0100"
Cantrust,http://maps.google.com/?cid=10962731651357758713,49.1821162,-123.1005568,"Upr 4360 Vanguard, Richmond, BC V6X 2P4, Canada","Fri, 12 May 2017 06:08:49 +0100"
Precision Dent Repair,http://maps.google.com/?cid=48388486566151457,49.1711963,-123.0763843,"106-13340 Smallwood Place #105, Richmond, BC V6V 1W8, Canada","Fri, 12 May 2017 06:06:10 +0100"
Bismark Collision Facility,http://maps.google.com/?cid=15156539068719100332,49.1757196,-123.1405623,"5003 Minoru Boulevard, Richmond, BC V6X 2B1, Canada","Fri, 12 May 2017 06:05:40 +0100"
Jl Brothers Auto Body Ltd.,http://maps.google.com/?cid=901961309966960279,49.1723788,-123.1405501,"5851 Minoru Boulevard, Richmond, BC V6X 2B1, Canada","Fri, 12 May 2017 06:05:36 +0100"
Dueck Richmond,http://maps.google.com/?cid=7024028320100490724,49.1323529,-123.0885292,"12100 Featherstone Way, Richmond, BC V6W 1K9, Canada","Fri, 12 May 2017 06:05:12 +0100"
Rich City Collision Repairs,http://maps.google.com/?cid=4632466329341479524,49.1266746,-123.0954117,"#105 11820 Horseshoe Way, Richmond, BC V7A 5E7, Canada","Fri, 12 May 2017 06:03:47 +0100"
Mainland Automotive Collision (2006) Ltd,http://maps.google.com/?cid=13010395994234036653,49.1864401,-123.135686,"3 road b c, 3751 Number 3 Road, Richmond, BC V6X 2B8, Canada","Fri, 12 May 2017 06:01:23 +0100"
Boyd Autobody & Glass,http://maps.google.com/?cid=14001565617107900781,49.2217375,-122.9828174,"5608 Imperial Street, Burnaby, BC V5J 1E9, Canada","Fri, 12 May 2017 06:00:59 +0100"
VIP AUTOBODY INC,http://maps.google.com/?cid=84514213639681464,49.217916,-122.979557,"5792 Beresford Street, Burnaby, BC V5J 1J1, Canada","Fri, 12 May 2017 06:00:57 +0100"
Mark's Auto Body (Bby) Ltd,http://maps.google.com/?cid=9971303551388601090,49.219291,-122.973055,"7070 Randolph Avenue, Burnaby, BC V5J 4W6, Canada","Fri, 12 May 2017 06:00:54 +0100"
Kirmac Collision & Autoglass - Richmond,http://maps.google.com/?cid=14237445240075466374,49.1307408,-123.0926515,"11020 Horseshoe Way #150, Richmond, BC V7A 4V5, Canada","Fri, 12 May 2017 06:00:32 +0100"
South Seas Auto Body Co Ltd,http://maps.google.com/?cid=11560076703599379050,49.1736775,-123.1404897,"Suite 150-5731 Minoru Blvd, Richmond, BC V6X 2B1, Canada","Fri, 12 May 2017 06:00:21 +0100"
Vancouver Touch Up,http://maps.google.com/?cid=11838639564554639764,49.1776018,-123.1011208,"9-4771 Vanguard Road, Richmond, BC V6X 2P8, Canada","Fri, 12 May 2017 05:59:12 +0100"
richmond chrysler collision repairs,http://maps.google.com/?cid=6533278153568242365,49.1717216,-123.0757859,"5491 Parkwood Way, Richmond, BC V6V 2M9, Canada","Fri, 12 May 2017 05:57:15 +0100"
No 1 Collision Group (Richmond),http://maps.google.com/?cid=13774610368584845880,49.184341,-123.101726,"11100 Cambie Road #1, Richmond, BC V6X 1K9, Canada","Fri, 12 May 2017 05:56:56 +0100"
C P Autobody Ltd,http://maps.google.com/?cid=15519274087523095220,49.1834866,-123.1006494,"4120 Vanguard Rd, Richmond, BC V6X 2P4, Canada","Fri, 12 May 2017 05:54:25 +0100"
All In One Auto Detailing Ltd.,http://maps.google.com/?cid=13347517805639313736,49.2054522,-123.1248212,"#, 8826 Laurel Street #150, Vancouver, BC V6P 3V9, Canada","Fri, 12 May 2017 05:51:34 +0100"
Superstar Auto Repair Centre Ltd,http://maps.google.com/?cid=6355975878395298822,49.192143,-123.0975771,"11451 Bridgeport Road, Richmond, BC V6X 1T4, Canada","Fri, 12 May 2017 05:39:02 +0100"
Artistic Auto Collision Ltd,http://maps.google.com/?cid=10473496721229184777,49.1925939,-123.0984735,"2920-2912 Simpson Road, Richmond, BC V6X 2P9, Canada","Fri, 12 May 2017 05:38:46 +0100"
Sopron Auto Body Ltd,http://maps.google.com/?cid=9995207021797949908,49.1925306,-123.0870856,"#9, 12331 Bridgeport Road, Richmond, BC V6V 1J4, Canada","Fri, 12 May 2017 05:38:37 +0100"
CARSTAR Richmond (New Profession),http://maps.google.com/?cid=598312623375811153,49.1915873,-123.0873656,"12331 Vickers Way, Richmond, BC V6V 1J2, Canada","Fri, 12 May 2017 05:38:28 +0100"
Sami's Autobody & Painting (1990) Ltd,http://maps.google.com/?cid=5767341004956315945,49.1887517,-123.0832324,"12800 Bathgate Way, Richmond, BC V6V 1Z4, Canada","Fri, 12 May 2017 05:38:22 +0100"
Second Look Autobody,http://maps.google.com/?cid=16270369453621858959,49.1918326,-123.0856919,"12471 Vickers Way, Richmond, BC V6V 1J2, Canada","Fri, 12 May 2017 05:38:11 +0100"
Auto Mind Collision Richmond,http://maps.google.com/?cid=5970371646519336050,49.193383,-123.0886426,"12260 Vulcan Way, Richmond, BC V6V 1J8, Canada","Fri, 12 May 2017 05:37:22 +0100"
Continental Autobody,http://maps.google.com/?cid=16206771303929141952,49.192982,-123.1010065,"11071 Bridgeport Road #122, Richmond, BC V6X 3A2, Canada","Fri, 12 May 2017 05:37:15 +0100"
Autowest Autobody Ltd.,http://maps.google.com/?cid=8538011670323160342,49.1921592,-123.0980278,"11351 Bridgeport Road, Richmond, BC V6X 1T4, Canada","Fri, 12 May 2017 05:37:07 +0100"
MG Collision Repairs,http://maps.google.com/?cid=8342566390980825900,49.1921241,-123.0905918,"12051 Bridgeport Rd, Richmond, BC V6V 1J4, Canada","Fri, 12 May 2017 05:37:03 +0100"
OpenRoad Richmond Auto Body,http://maps.google.com/?cid=10817418157802402480,49.19292,-123.092397,"2691 Number 5 Road, Richmond, BC V6X 2S8, Canada","Fri, 12 May 2017 05:37:00 +0100"
Herbert's Autobody Inc,http://maps.google.com/?cid=995686774595796305,49.1933123,-123.0998054,"2851 Simpson Road, Richmond, BC V6X 2R2, Canada","Fri, 12 May 2017 05:36:57 +0100"
Lotus Autobody Ltd,http://maps.google.com/?cid=16004369087538566416,49.1928763,-123.0954456,"2840 Olafsen Ave #120, Richmond, BC V6X 2R3, Canada","Fri, 12 May 2017 05:36:54 +0100"
Grandcity Autobody Ltd,http://maps.google.com/?cid=5956813020663908871,49.1917739,-123.0981974,"11320 Bridgeport Road, Richmond, BC V6X 1T2, Canada","Fri, 12 May 2017 05:36:51 +0100"
TS Auto Design,http://maps.google.com/?cid=6116805551147151896,49.1952972,-123.0909053,"2188 Number 5 Road #170, Richmond, BC V6X 2T1, Canada","Fri, 12 May 2017 05:36:46 +0100"
Fastrack Autobody,http://maps.google.com/?cid=15992909784327550286,49.1966949,-123.0933744,"11820 River Road, Richmond, BC V6X 1Z7, Canada","Fri, 12 May 2017 05:36:44 +0100"
Autoworx I S Ltd. CheapAutoBody.ca,http://maps.google.com/?cid=2626051523277653939,49.1968902,-123.0952486,"11788 River Road, Richmond, BC V6X 1Z7, Canada","Fri, 12 May 2017 05:36:40 +0100"
Kirmac Collision & Autoglass - North Richmond,http://maps.google.com/?cid=11898511527696264208,49.1909776,-123.0983247,"11420 Voyageur Way, Richmond, BC V6X 3G9, Canada","Fri, 12 May 2017 05:36:35 +0100"
Boyd Autobody & Glass,http://maps.google.com/?cid=9887915484048987479,49.1922085,-123.0886522,"12211 Bridgeport Road, Richmond, BC V6V 1J4, Canada","Fri, 12 May 2017 05:36:32 +0100"
Autocraft Autobody,http://maps.google.com/?cid=15738918162940620533,49.1910971,-123.084334,"12524 Vickers Way, Richmond, BC V6V 1H9, Canada","Fri, 12 May 2017 05:36:30 +0100"
MTM Auto Body Repair 2006 Ltd,http://maps.google.com/?cid=10529615496023465006,49.1822114,-123.1008662,"4360 Vanguard Road, Richmond, BC V6X 2P4, Canada","Fri, 12 May 2017 05:36:04 +0100"
Effective Autobody,http://maps.google.com/?cid=2175611762637966721,49.1872031,-123.1348299,"3651 Number 3 Road, Richmond, BC V6X 2B8, Canada","Fri, 12 May 2017 05:35:59 +0100"
Grand Performance Auto Centre,http://maps.google.com/?cid=1039029663517641689,49.1880379,-123.1361645,"8000 River Road, Richmond, BC V6X 1X7, Canada","Fri, 12 May 2017 05:35:56 +0100"
Craftsman Collision,http://maps.google.com/?cid=3212478693628324755,49.1885936,-123.1350887,"8060 Capstan Way, Richmond, BC V6X 1R5, Canada","Fri, 12 May 2017 05:35:53 +0100"
Auto Body One,http://maps.google.com/?cid=15080167441032490783,49.193855,-123.1299675,"2651 Number 3 Road, Richmond, BC V6X 2B2, Canada","Fri, 12 May 2017 05:35:50 +0100"
Bridgeport Collision Ltd,http://maps.google.com/?cid=15808281287570667649,49.1932835,-123.129194,"2700 Number 3 Road, Richmond, BC V6X 2B3, Canada","Fri, 12 May 2017 05:35:47 +0100"
Mainland Automotive Collision,http://maps.google.com/?cid=15600231390997416305,49.207128,-123.1096923,"183 West Kent Avenue North, Vancouver, BC V5X 2X1, Canada","Fri, 12 May 2017 05:34:14 +0100"
Boyd Autobody & Glass,http://maps.google.com/?cid=851729358355897477,49.2045,-123.1319627,"1111 West 73rd Avenue, Vancouver, BC V6P 3E6, Canada","Fri, 12 May 2017 05:34:00 +0100"
Craftsman Collision,http://maps.google.com/?cid=15990677015731681858,49.2078434,-123.1176548,"8525 Cambie Street, Vancouver, BC V6P 3J9, Canada","Fri, 12 May 2017 05:33:57 +0100"
Penney Auto Body & Glass,http://maps.google.com/?cid=11105778214788778679,49.210231,-123.102579,"8225 Main St, Vancouver, BC V5X 3L7, Canada","Fri, 12 May 2017 05:33:21 +0100"
Bestway Auto Body,http://maps.google.com/?cid=7426709903747928919,49.2103614,-123.0938294,"8240 Saint George Street, Vancouver, BC V5X 3S5, Canada","Fri, 12 May 2017 05:32:40 +0100"
24HR Collision Center,http://maps.google.com/?cid=13847939591270343204,49.210262,-123.093829,"8250 Saint George Street, Vancouver, BC V5X 3S5, Canada","Fri, 12 May 2017 05:32:36 +0100"
Dent King,http://maps.google.com/?cid=2854278850280659855,49.2089369,-123.0946398,"8385 Saint George Street, Vancouver, BC V5X 4P3, Canada","Fri, 12 May 2017 05:31:32 +0100"
Fairlane Collision Repairs Ltd,http://maps.google.com/?cid=15231013907170478692,49.2103798,-123.0907605,"8230 Fraser Street, Vancouver, BC V5X, Canada","Fri, 12 May 2017 05:31:08 +0100"
Fraserview Collision Repair Ltd,http://maps.google.com/?cid=4566564042747045728,49.2103266,-123.0898194,"8225 Chester Street, Vancouver, BC V5X 4P6, Canada","Fri, 12 May 2017 05:31:04 +0100"
Arbor Body Shop,http://maps.google.com/?cid=7754974255112954615,49.212884,-123.0912976,"695 East 64th Avenue, Vancouver, BC V5X 2N3, Canada","Fri, 12 May 2017 05:30:55 +0100"
KM Auto Body Repair Ltd,http://maps.google.com/?cid=3928836110184498498,49.2404988,-123.0649792,"4854 Victoria Drive, Vancouver, BC V5N 4P5, Canada","Fri, 12 May 2017 05:29:22 +0100"
Pearls Auto Spa Ltd,http://maps.google.com/?cid=910513964050672752,49.2668533,-123.142189,"1652 West 5th Avenue, Vancouver, BC V6J 1N8, Canada","Fri, 12 May 2017 05:27:02 +0100"
Gordon's Auto Body Works Ltd,http://maps.google.com/?cid=11017276725102072188,49.2627765,-123.1533258,"2120 West 10th Avenue, Vancouver, BC V6K 2H6, Canada","Fri, 12 May 2017 05:26:01 +0100"
